[ AI-Rank-Log  4/ 8 16:43:21.438 ]load ground_truth_images, checksum: 91c001caf4bca3a9cf27e3ed45adf96
[ AI-Rank-Log  4/ 8 16:43:21.438 ]image_path: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls
[ AI-Rank-Log  4/ 8 16:43:21.478 ]GPU delegate is created.
[ AI-Rank-Log  4/ 8 16:43:22.694 ]Test begin
[ AI-Rank-Log  4/ 8 16:43:22.730 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000075.JPEG, result=true
[ AI-Rank-Log  4/ 8 16:43:22.749 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000157.JPEG, result=true
[ AI-Rank-Log  4/ 8 16:43:22.797 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000158.JPEG, result=true
[ AI-Rank-Log  4/ 8 16:43:22.824 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000253.JPEG, result=true
[ AI-Rank-Log  4/ 8 16:43:22.859 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000318.JPEG, result=true
[ AI-Rank-Log  4/ 8 16:43:22.900 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000363.JPEG, result=true
[ AI-Rank-Log  4/ 8 16:43:22.940 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000376.JPEG, result=true
[ AI-Rank-Log  4/ 8 16:43:22.970 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000414.JPEG, result=true
