[ AI-Rank-Log  4/ 7 20:39:32.313 ]load ground_truth_images, checksum: 91c001caf4bca3a9cf27e3ed45adf96
[ AI-Rank-Log  4/ 7 20:39:32.318 ]XNNPACK delegate is created.
[ AI-Rank-Log  4/ 7 20:39:32.344 ]Test begin
[ AI-Rank-Log  4/ 7 20:39:32.404 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000075.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.454 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000157.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.522 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000158.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.577 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000253.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.633 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000318.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.692 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000363.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.748 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000376.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.805 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000414.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.862 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000416.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.918 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000485.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:32.974 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000498.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33. 28 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000501.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33. 76 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000540.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.132 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000557.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.183 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000585.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.237 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000589.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.293 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000619.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.348 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000636.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.405 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000717.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.461 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000774.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.518 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000776.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.575 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000782.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.631 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000809.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.690 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000834.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.745 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000966.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.800 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000977.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.855 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000988.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.911 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00000999.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:33.967 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001013.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34. 22 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001064.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34. 76 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001069.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.133 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001187.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.188 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001218.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.243 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001220.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.301 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001243.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.357 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001272.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.414 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001278.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.470 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001312.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.525 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001323.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.586 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001343.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.643 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001356.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.697 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001456.JPEG, result=true
[ AI-Rank-Log  4/ 7 20:39:34.752 ]sampleid: /data/local/tmp/AI-RANK/tf_lite_image_classify/ILSVRC2012_1000_cls/val_list_1k/ILSVRC2012_val_00001553.JPEG, result=true
